c v,0.0114680379677
wd c,0.00209616161117
n wd,0.00114143699599
d n,0.00588476976075
v d,0.000856259227968
wd v,0.0128236293833
wd,0.0174303683738
a n,0.00835858516504
v a,0.000181909575451
x v,0.00763009959171
n x,0.000241473325801
p n,0.0153913939523
vf p,0.000379999162714
vf,0.00123789557752
v v,0.00495158231007
vi v,0.00677075997831
n vi,2.48512267875e-05
wd n,0.0162148402698
q wd,0.00103246084444
m q,0.00224829058207
m,0.00992313067785
v a,0.000181909575451
n v,0.00934035373774
p n,0.0153913939523
v p,0.000522753247559
d v,0.01730966904
wd d,0.00698162493749
wd,0.0174303683738
x vn,0.000190330643514
p x,0.000456241338876
n p,0.000459680530091
qv n,0.0178057302586
vn qv,9.50764652472e-07
n vn,0.000238840439071
n,0.0890286512928
vn vn,0.000459219327144
vx vn,0.00364597575426
vnb vx,0.0
x vnb,0.0
p x,0.000456241338876
n p,0.000459680530091
n,0.0890286512928
n n,0.0122192273136
wd n,0.0162148402698
nb wd,0.0
n nb,0.0
v n,0.00728849708365
d v,0.01730966904
d,0.0516521912748
ule n,0.0212894600918
vyou ule,0.000102048739365
d vyou,1.25029043205e-05
d d,0.00345412798243
nb d,0.0
n nb,0.0
n,0.0890286512928
wyz v,0.00998289485057
v wyz,2.42790520588e-05
p v,0.00398069045335
nz p,0.00121671093413
x nz,6.24572405815e-05
x x,0.0031147050015
x,0.0149545772187
ude1 n,0.0433760050713
a ude1,0.000728782903126
d a,0.00048072895328
nz d,0.00484997101172
c nz,3.17845313192e-05
vl c,0.000690894444961
vl,0.00115803134671
vshi v,0.00893206381366
nb vshi,0.0
ude1 nb,0.0
a ude1,0.000728782903126
d a,0.00048072895328
nz d,0.00484997101172
nz,0.00425277029051
vshi bl,0.0
uls vshi,0.000247911883132
nz uls,1.12484832123e-06
p nz,7.92889376196e-05
m p,0.000616256187419
wd m,0.000341001054222
wd,0.0174303683738
ude1 a,0.000516913978404
wyy ude1,0.00209080804244
nz wyy,0.000111734933243
nz nz,7.98642308076e-05
wyz nz,0.000485215402273
cc wyz,0.000105775736803
cc,0.00449236298293
m an,0.0
 m,8.79678550657e-05
anb ,0.0
vi anb,0.0
x vi,5.42468990966e-05
x,0.0149545772187
v vn,4.27734977547e-05
n v,0.00934035373774
n n,0.0122192273136
ns n,0.0368394419143
vshi ns,3.88601123057e-05
nz vshi,9.77680665873e-05
nz,0.00425277029051
vn n,0.0254367575122
nz vn,0.000157478764973
n nz,3.24274926838e-05
vyou n,0.0197841447317
uden vyou,3.17107975266e-05
nz uden,6.37414048699e-06
nz,0.00425277029051
n vd,2.14929528973e-07
nb n,0.0
vn nb,0.0
nz vn,0.000157478764973
n nz,3.24274926838e-05
vyou n,0.0197841447317
vyou,0.0010781671159
ude1 v,0.0105365965342
n ude1,0.000795136270135
nz n,0.0284222924315
vx nz,0.000184903056109
v vx,3.51353731556e-07
vdb v,0.0
vdb,9.98302885095e-05
vx vn,0.00364597575426
qv vx,2.29609663572e-05
m qv,1.20519462989e-05
n m,8.01149819248e-05
nz n,0.0284222924315
p nz,7.92889376196e-05
p,0.0235599480882
vd v,0.0440363881402
v vd,4.07366645282e-07
wd v,0.0128236293833
n wd,0.00114143699599
vn n,0.0254367575122
n vn,0.000238840439071
n,0.0890286512928
n v,0.00934035373774
n n,0.0122192273136
nz n,0.0284222924315
ude1 nz,9.1580517696e-05
ns ude1,0.000716161835225
wd ns,6.96410603692e-05
wd,0.0174303683738
vb v,0.0
n vb,0.0
n n,0.0122192273136
nz n,0.0284222924315
ude1 nz,9.1580517696e-05
ns ude1,0.000716161835225
ns,0.00289507836678
nz v,0.0132315908027
v nz,2.49461149405e-05
n v,0.00934035373774
p n,0.0153913939523
d p,0.00101088296784
ns d,0.00106866602638
ns,0.00289507836678
m vn,1.68727248185e-05
p m,0.000319558445558
x p,0.000692014496584
x x,0.0031147050015
n x,0.000241473325801
n n,0.0122192273136
n,0.0890286512928
d v,0.01730966904
nz d,0.00484997101172
wd nz,0.000155886196216
f wd,0.00244138710121
vnb f,0.0
m vnb,0.0
m,0.00992313067785
wd v,0.0128236293833
n wd,0.00114143699599
nz n,0.0284222924315
n nz,3.24274926838e-05
z n,0.0263423382781
ule z,0.000137158135517
ule,0.00183687730858
v vn,4.27734977547e-05
ns v,0.00593900713614
vb ns,0.0
wd vb,0.0
n wd,0.00114143699599
nz n,0.0284222924315
nz,0.00425277029051
v v,0.00495158231007
x v,0.00763009959171
x x,0.0031147050015
vi x,0.000485013315202
ad vi,0.000108638843378
x ad,5.4380183861e-06
x,0.0149545772187
nz v,0.0132315908027
wd nz,0.000155886196216
vshi wd,0.000467929352316
ude1 vshi,1.20118812823e-05
vb ude1,0.0
v vb,0.0
v,0.0782869122492
d v,0.01730966904
wyy d,0.00381324902029
nz wyy,0.000111734933243
nz nz,7.98642308076e-05
wyz nz,0.000485215402273
wyz,0.00297494259758
v v,0.00495158231007
d v,0.01730966904
f d,0.00437445268126
n f,0.000140214651464
ude1 n,0.0433760050713
n ude1,0.000795136270135
n,0.0890286512928
d v,0.01730966904
rzv d,0.00765217648516
wd rzv,3.89029371718e-05
n wd,0.00114143699599
x n,0.021395403515
v x,0.000213582332122
v,0.0782869122492
nz v,0.0132315908027
wd nz,0.000155886196216
c wd,0.000755576506486
x c,0.000552838545634
x x,0.0031147050015
n x,0.000241473325801
n,0.0890286512928
n v,0.00934035373774
qv n,0.0178057302586
m qv,1.20519462989e-05
f m,0.000355551913539
n f,0.000140214651464
p n,0.0153913939523
p,0.0235599480882
d a,0.00048072895328
x d,0.00289638455747
x x,0.0031147050015
n x,0.000241473325801
n n,0.0122192273136
cc n,0.0296762170976
cc,0.00449236298293
v vn,4.27734977547e-05
ns v,0.00593900713614
vshi ns,3.88601123057e-05
nz vshi,9.77680665873e-05
wd nz,0.000155886196216
vshi wd,0.000467929352316
vshi,0.00297494259758
db v,0.0
c db,0.0
n c,0.000374447538758
wd n,0.0162148402698
q wd,0.00103246084444
m q,0.00224829058207
m,0.00992313067785
wyz nl,3.75201084331e-05
n wyz,1.00076561928e-05
x n,0.021395403515
p x,0.000456241338876
wd p,0.00161924041844
n wd,0.00114143699599
n,0.0890286512928
wn nl,4.38814454987e-06
nlb wn,0.0
wyz nlb,0.0
n wyz,1.00076561928e-05
x n,0.021395403515
p x,0.000456241338876
p,0.0235599480882
db vg,0.0
n db,0.0
 n,0.00549974337826
wyy ,1.0
nlb wyy,0.0
wn nlb,0.0
wn,0.00363382250175
ng d,0.00344347941832
q ng,6.57418973112e-05
wd q,1.31277401156e-05
v wd,0.000471211182764
ng v,0.011598061074
n ng,1.51122325059e-05
n,0.0890286512928
q n,0.0288490054712
m q,0.00224829058207
ule m,0.00194148208914
v ule,2.57659403141e-05
a v,0.00162385516674
vshi a,0.000736466128387
vshi,0.00297494259758
v v,0.00495158231007
d v,0.01730966904
nsf d,0.00172173970916
wd nsf,3.43059410686e-06
nb wd,0.0
q nb,0.0
q,0.00573025856045
v v,0.00495158231007
d v,0.01730966904
d d,0.00345412798243
vn d,0.00233664674815
ude1 vn,0.000914192843902
n ude1,0.000795136270135
n,0.0890286512928
nsf v,0.0130478187082
v nsf,7.63812459905e-07
cc v,0.0177450334431
wd cc,0.00018010619061
vb wd,0.0
v vb,0.0
v,0.0782869122492
ude1 vn,0.000914192843902
n ude1,0.000795136270135
q n,0.0288490054712
m q,0.00224829058207
m m,0.000399321154038
v m,0.000248014997814
v,0.0782869122492
v a,0.000181909575451
d v,0.01730966904
v d,0.000856259227968
n v,0.00934035373774
ng n,0.0164867872764
q ng,6.57418973112e-05
q,0.00573025856045
vshi n,0.0143401854431
d vshi,5.74979241899e-05
nr d,0.00382608824258
wd nr,2.03777289947e-05
n wd,0.00114143699599
ude1 n,0.0433760050713
ude1,0.0148347808725
nb z,0.0
vshi nb,0.0
d vshi,5.74979241899e-05
nr d,0.00382608824258
wd nr,2.03777289947e-05
n wd,0.00114143699599
n,0.0890286512928
n v,0.00934035373774
ude1 n,0.0433760050713
n ude1,0.000795136270135
x n,0.021395403515
v x,0.000213582332122
q v,0.00600108735011
q,0.00573025856045
wd d,0.00698162493749
vn wd,0.00178453771446
ude1 vn,0.000914192843902
x ude1,0.000673407943479
p x,0.000456241338876
rzv p,0.00116345422658
rzv,0.00161725067385
ude1 n,0.0433760050713
f ude1,0.00217447928099
n f,0.000140214651464
cc n,0.0296762170976
n cc,0.00010276318104
q n,0.0288490054712
q,0.00573025856045
db a,0.0
d db,0.0
vn d,0.00233664674815
ude1 vn,0.000914192843902
nsf ude1,0.000988985391501
v nsf,7.63812459905e-07
v,0.0782869122492
vn vn,0.000459219327144
cc vn,0.000521779641276
nb cc,0.0
ude1 nb,0.0
n ude1,0.000795136270135
n n,0.0122192273136
n,0.0890286512928
vb v,0.0
d vb,0.0
wd d,0.00698162493749
anb wd,0.0
ude1 anb,0.0
n ude1,0.000795136270135
n,0.0890286512928
n vx,1.33883185756e-06
n n,0.0122192273136
p n,0.0153913939523
v p,0.000522753247559
db v,0.0
f db,0.0
f,0.00612957971449
p vn,1.42131258217e-05
db p,0.0
n db,0.0
wd n,0.0162148402698
vi wd,0.00235545518564
n vi,2.48512267875e-05
n,0.0890286512928
f ad,4.42244926296e-06
vn f,8.75654244926e-05
n vn,0.000238840439071
vnb n,0.0
p vnb,0.0
db p,0.0
db,0.00173704702007
n d,0.00240943166297
v n,0.00728849708365
c v,0.0114680379677
wd c,0.00209616161117
vn wd,0.00178453771446
n vn,0.000238840439071
n,0.0890286512928
usuo v,0.0569359361812
n usuo,1.47764051169e-07
n n,0.0122192273136
pbei n,0.0222571628232
v pbei,2.44419987169e-07
v v,0.00495158231007
v,0.0782869122492
ude1 vn,0.000914192843902
f ude1,0.00217447928099
x f,7.36531607882e-05
 x,0.000212890357531
v ,0.412649834226
adb v,0.0
adb,0.000559049615653
d v,0.01730966904
n d,0.00240943166297
n n,0.0122192273136
ns n,0.0368394419143
m ns,1.74753221335e-05
n m,8.01149819248e-05
n,0.0890286512928
n v,0.00934035373774
x n,0.021395403515
vb x,0.0
d vb,0.0
n d,0.00240943166297
n n,0.0122192273136
n,0.0890286512928
p a,0.000278983355414
c p,0.00140866655236
n c,0.000374447538758
n n,0.0122192273136
v n,0.00728849708365
db v,0.0
db,0.00173704702007
x n,0.021395403515
v x,0.000213582332122
cc v,0.0177450334431
v cc,1.71857803479e-05
v v,0.00495158231007
d v,0.01730966904
d,0.0516521912748
d vl,2.23817423021e-06
n d,0.00240943166297
x n,0.021395403515
s x,0.00019977488651
t s,6.56452657932e-05
c t,0.000152207614768
c,0.0133572926026
c a,0.000136688406988
wd c,0.00209616161117
qv wd,0.00174303683738
m qv,1.20519462989e-05
vlb m,0.0
d vlb,0.0
d,0.0516521912748
t b,0.0
v t,0.000110370900456
d v,0.01730966904
rzv d,0.00765217648516
wyz rzv,4.34161254726e-05
n wyz,1.00076561928e-05
n,0.0890286512928
n a,0.000164062873783
ns n,0.0368394419143
vyou ns,0.000107225124695
d vyou,1.25029043205e-05
wd d,0.00698162493749
n wd,0.00114143699599
n,0.0890286512928
v v,0.00495158231007
n v,0.00934035373774
ude1 n,0.0433760050713
ab ude1,0.0
n ab,0.0
ns n,0.0368394419143
ns,0.00289507836678
f b,0.000158427741244
ng f,0.000227021470907
q ng,6.57418973112e-05
m q,0.00224829058207
wyy m,0.000199794577406
m wyy,2.99289999757e-05
m,0.00992313067785
q vn,0.000146093105136
m q,0.00224829058207
v m,0.000248014997814
x v,0.00763009959171
pbei x,0.000934661076171
n pbei,7.16431763244e-08
n,0.0890286512928
vnb n,0.0
q vnb,0.0
m q,0.00224829058207
v m,0.000248014997814
x v,0.00763009959171
pbei x,0.000934661076171
pbei,0.000319456923231
v a,0.000181909575451
cc v,0.0177450334431
wd cc,0.00018010619061
v wd,0.000471211182764
v v,0.00495158231007
db v,0.0
db,0.00173704702007
ab a,0.0
v ab,0.0
cc v,0.0177450334431
wd cc,0.00018010619061
v wd,0.000471211182764
v v,0.00495158231007
v,0.0782869122492
v n,0.00728849708365
d v,0.01730966904
n d,0.00240943166297
ab n,0.0
ab ab,0.0
v ab,0.0
v,0.0782869122492
nz,0.00425277029051
cc a,0.000243852118066
v cc,1.71857803479e-05
rr v,0.0257146792059
ule rr,5.94641283731e-05
v ule,2.57659403141e-05
n v,0.00934035373774
n,0.0890286512928
ab a,0.0
cc ab,0.0
v cc,1.71857803479e-05
rr v,0.0257146792059
ule rr,5.94641283731e-05
v ule,2.57659403141e-05
v,0.0782869122492
uden n,0.0104739589756
n uden,3.34931849317e-06
ab n,0.0
ab ab,0.0
cc ab,0.0
v cc,1.71857803479e-05
v,0.0782869122492
v n,0.00728849708365
cc v,0.0177450334431
wd cc,0.00018010619061
v wd,0.000471211182764
n v,0.00934035373774
nb n,0.0
nb,0.00766696615753
n ng,1.51122325059e-05
vshi n,0.0143401854431
d vshi,5.74979241899e-05
uyy d,0.0114782647277
n uyy,2.82095006777e-07
ude1 n,0.0433760050713
ude1,0.0148347808725
v n,0.00728849708365
v v,0.00495158231007
d v,0.01730966904
f d,0.00437445268126
n f,0.000140214651464
v n,0.00728849708365
v,0.0782869122492
wd a,0.00025139393615
t wd,0.000355442806053
n t,9.13450498136e-05
nb n,0.0
v nb,0.0
v v,0.00495158231007
v,0.0782869122492
ab a,0.0
wd ab,0.0
t wd,0.000355442806053
n t,9.13450498136e-05
nb n,0.0
v nb,0.0
v,0.0782869122492
n v,0.00934035373774
pbei n,0.0222571628232
d pbei,9.87883798162e-07
n d,0.00240943166297
ab n,0.0
ab ab,0.0
ab,0.00369372067485
p n,0.0153913939523
d p,0.00101088296784
n d,0.00240943166297
n n,0.0122192273136
ude1 n,0.0433760050713
n ude1,0.000795136270135
n,0.0890286512928
uden a,0.000537909083969
n uden,3.34931849317e-06
wn n,0.0503843466108
n wn,7.66044662849e-05
v n,0.00728849708365
nb v,0.0
nb,0.00766696615753
ab a,0.0
uden ab,0.0
n uden,3.34931849317e-06
wn n,0.0503843466108
n wn,7.66044662849e-05
v n,0.00728849708365
v,0.0782869122492
d a,0.00048072895328
n d,0.00240943166297
n n,0.0122192273136
wd n,0.0162148402698
n wd,0.00114143699599
ab n,0.0
ab,0.00369372067485
f d,0.00437445268126
m f,3.69994751377e-05
t m,7.78284759047e-05
p t,0.000604057847422
wd p,0.00161924041844
v wd,0.000471211182764
v,0.0782869122492
db v,0.0
f db,0.0
m f,3.69994751377e-05
t m,7.78284759047e-05
p t,0.000604057847422
wd p,0.00161924041844
wd,0.0174303683738
wd v,0.0128236293833
v wd,0.000471211182764
ude1 v,0.0105365965342
n ude1,0.000795136270135
n n,0.0122192273136
vb n,0.0
vb,0.00479185384846
n v,0.00934035373774
n n,0.0122192273136
v n,0.00728849708365
m v,0.00330789770067
p m,0.000319558445558
vb p,0.0
vb,0.00479185384846
wd nz,0.000155886196216
n wd,0.00114143699599
n n,0.0122192273136
v n,0.00728849708365
vb v,0.0
n vb,0.0
n,0.0890286512928
p a,0.000278983355414
v p,0.000522753247559
d v,0.01730966904
wd d,0.00698162493749
n wd,0.00114143699599
x n,0.021395403515
x,0.0149545772187
n v,0.00934035373774
ab n,0.0
p ab,0.0
v p,0.000522753247559
d v,0.01730966904
wd d,0.00698162493749
wd,0.0174303683738
n n,0.0122192273136
v n,0.00728849708365
n v,0.00934035373774
n n,0.0122192273136
 n,0.00549974337826
n ,0.686925319578
n,0.0890286512928
v a,0.000181909575451
wyy v,0.00735581725831
x wyy,2.38313158685e-05
wyz x,0.00150549435088
ude1 wyz,5.20514855567e-05
v ude1,0.000321590506035
v,0.0782869122492
v a,0.000181909575451
d v,0.01730966904
n d,0.00240943166297
n n,0.0122192273136
ns n,0.0368394419143
wd ns,6.96410603692e-05
wd,0.0174303683738
rzv a,0.0
n rzv,2.538855061e-06
n n,0.0122192273136
ude1 n,0.0433760050713
n ude1,0.000795136270135
b n,0.00358161240833
b,0.0243186582809
n n,0.0122192273136
rz n,0.0204328052147
wyy rz,9.80882834751e-05
n wyy,3.3358853976e-05
n n,0.0122192273136
wyz n,0.0322654172471
wyz,0.00297494259758
d a,0.00048072895328
d d,0.00345412798243
vn d,0.00233664674815
ude1 vn,0.000914192843902
n ude1,0.000795136270135
n n,0.0122192273136
n,0.0890286512928
n vi,2.48512267875e-05
n n,0.0122192273136
ns n,0.0368394419143
vi ns,3.12981445057e-05
n vi,2.48512267875e-05
n n,0.0122192273136
n,0.0890286512928
v a,0.000181909575451
n v,0.00934035373774
vn n,0.0254367575122
nt vn,0.000986558145271
p nt,5.75293188021e-07
wd p,0.00161924041844
wd,0.0174303683738
ad v,0.0264793967902
v ad,4.15513978188e-06
d v,0.01730966904
n d,0.00240943166297
wd n,0.0162148402698
v wd,0.000471211182764
v,0.0782869122492
ude1 a,0.000516913978404
v ude1,0.000321590506035
n v,0.00934035373774
vb n,0.0
ad vb,0.0
v ad,4.15513978188e-06
v,0.0782869122492
p a,0.000278983355414
n p,0.000459680530091
rz n,0.0204328052147
x rz,3.41475566304e-05
x x,0.0031147050015
 x,0.000212890357531
,1.0
ude1 n,0.0433760050713
vn ude1,0.0011655899257
n vn,0.000238840439071
p n,0.0153913939523
cc p,0.00178008496667
n cc,0.00010276318104
n,0.0890286512928
ude1 b,0.000392764332935
n ude1,0.000795136270135
n n,0.0122192273136
m n,0.0094940010433
v m,0.000248014997814
nz v,0.0132315908027
nz,0.00425277029051
d a,0.00048072895328
v d,0.000856259227968
d v,0.01730966904
wd d,0.00698162493749
nb wd,0.0
ude1 nb,0.0
ude1,0.0148347808725
q a,0.000955866316461
m q,0.00224829058207
ude1 m,0.000440731241412
n ude1,0.000795136270135
v n,0.00728849708365
v v,0.00495158231007
v,0.0782869122492
ab n,0.0
q ab,0.0
m q,0.00224829058207
ude1 m,0.000440731241412
n ude1,0.000795136270135
v n,0.00728849708365
v,0.0782869122492
d v,0.01730966904
n d,0.00240943166297
n n,0.0122192273136
p n,0.0153913939523
v p,0.000522753247559
c v,0.0114680379677
c,0.0133572926026
v v,0.00495158231007
d v,0.01730966904
wd d,0.00698162493749
n wd,0.00114143699599
m n,0.0094940010433
v m,0.000248014997814
v,0.0782869122492
wd v,0.0128236293833
n wd,0.00114143699599
ude1 n,0.0433760050713
n ude1,0.000795136270135
ns n,0.0368394419143
vb ns,0.0
vb,0.00479185384846
f n,0.0107298374522
p f,2.07782363203e-05
n p,0.000459680530091
ns n,0.0368394419143
vb ns,0.0
wd vb,0.0
wd,0.0174303683738
wd v,0.0128236293833
vn wd,0.00178453771446
n vn,0.000238840439071
nb n,0.0
f nb,0.0
p f,2.07782363203e-05
p,0.0235599480882
d v,0.01730966904
v d,0.000856259227968
p v,0.00398069045335
v p,0.000522753247559
p v,0.00398069045335
n p,0.000459680530091
n,0.0890286512928
wn a,0.000703419571344
vb wn,0.0
d vb,0.0
v d,0.000856259227968
p v,0.00398069045335
v p,0.000522753247559
v,0.0782869122492
wd dl,0.0
ab wd,0.0
wn ab,0.0
vb wn,0.0
d vb,0.0
v d,0.000856259227968
v,0.0782869122492
n ad,1.21793399751e-06
n n,0.0122192273136
n n,0.0122192273136
p n,0.0153913939523
wd p,0.00161924041844
n wd,0.00114143699599
n,0.0890286512928
n v,0.00934035373774
ude1 n,0.0433760050713
rzs ude1,0.00228227398039
p rzs,1.53975529735e-06
vshi p,0.00189744548362
rzv vshi,0.00018363843195
rzv,0.00161725067385
vshi d,0.00415990802213
v vshi,1.44156871599e-05
rr v,0.0257146792059
rr rr,7.98642308076e-05
vf rr,4.41185468574e-05
v vf,9.78698365291e-06
v,0.0782869122492
vi n,0.0125121347763
n vi,2.48512267875e-05
v n,0.00728849708365
wd v,0.0128236293833
vlb\negetive}} wd,0.00871518418688
v vlb\negetive}},0.0
v,0.0782869122492
v a,0.000181909575451
wd v,0.0128236293833
v wd,0.000471211182764
d v,0.01730966904
n d,0.00240943166297
ude1 n,0.0433760050713
ude1,0.0148347808725
d a,0.00048072895328
wd d,0.00698162493749
vn wd,0.00178453771446
ude1 vn,0.000914192843902
ab ude1,0.0
v ab,0.0
v,0.0782869122492
rr v,0.0257146792059
v rr,2.65093844418e-05
ude2 v,0.0576850932362
ab ude2,0.0
d ab,0.0
wd d,0.00698162493749
wd,0.0174303683738
vn a,8.70900421664e-05
ab\negetive}} vn,0.0020964360587
v ab\negetive}},0.0
vb v,0.0
rr vb,0.0
v rr,2.65093844418e-05
v,0.0782869122492
wyz vi,0.000123950358217
n wyz,1.00076561928e-05
ule n,0.0212894600918
v ule,2.57659403141e-05
rr v,0.0257146792059
c rr,4.08871435749e-05
c,0.0133572926026
v n,0.00728849708365
n v,0.00934035373774
vn n,0.0254367575122
ude1 vn,0.000914192843902
wyy ude1,0.00209080804244
ng wyy,0.000308512565675
ng,0.00269541778976
f d,0.00437445268126
n f,0.000140214651464
ude1 n,0.0433760050713
n ude1,0.000795136270135
v n,0.00728849708365
p v,0.00398069045335
p,0.0235599480882
wd v,0.0128236293833
n wd,0.00114143699599
v n,0.00728849708365
v v,0.00495158231007
wd v,0.0128236293833
v wd,0.000471211182764
v,0.0782869122492
ude1 n,0.0433760050713
n ude1,0.000795136270135
vn n,0.0254367575122
ule vn,0.00027344818157
vb ule,0.0
wd vb,0.0
wd,0.0174303683738
ude1 n,0.0433760050713
n ude1,0.000795136270135
v n,0.00728849708365
f v,0.0186154547042
a f,6.69168091101e-06
p a,0.000278983355414
p,0.0235599480882
ude1 a,0.000516913978404
vn ude1,0.0011655899257
v vn,4.27734977547e-05
f v,0.0186154547042
n f,0.000140214651464
wd n,0.0162148402698
wd,0.0174303683738
wyy a,0.000245488709462
nb wyy,0.0
wyz nb,0.0
vi wyz,3.21615415955e-05
mq vi,0.000108638843378
mq,0.000678845961865
ad vi,0.000108638843378
n ad,1.21793399751e-06
ns n,0.0368394419143
 ns,8.20806884461e-06
d ,0.652879783533
n d,0.00240943166297
n,0.0890286512928
wyy a,0.000245488709462
nb wyy,0.0
wyz nb,0.0
vi wyz,3.21615415955e-05
vib vi,0.0
ad vib,0.0
ad,0.00135769192373
n a,0.000164062873783
wd n,0.0162148402698
vlb wd,0.0
d vlb,0.0
nz d,0.00484997101172
nsf nz,0.000283518019367
nsf,0.000598981731057
d a,0.00048072895328
nz d,0.00484997101172
rz nz,4.64783638307e-05
wd rz,0.000159042342794
n wd,0.00114143699599
ude1 n,0.0433760050713
ude1,0.0148347808725
nz vl,5.43676688597e-06
wd nz,0.000155886196216
q wd,0.00103246084444
m q,0.00224829058207
ude1 m,0.000440731241412
t ude1,0.000244337567312
t,0.0254567235699
d a,0.00048072895328
v d,0.000856259227968
nz v,0.0132315908027
qt nz,0.000202512870976
a qt,4.57737130721e-07
v a,0.000181909575451
v,0.0782869122492
m a,0.000809569406054
wyz m,0.000599383732219
ude1 wyz,5.20514855567e-05
ng ude1,0.000439549062889
t ng,2.11405316844e-06
wd t,0.000641521097982
wd,0.0174303683738
m a,0.000809569406054
p m,0.000319558445558
wj p,0.00117799740441
n wj,1.79107940811e-07
vyou n,0.0197841447317
ab\negetive}} vyou,0.000269541778976
ab\negetive}},7.98642308076e-05
ude1 vn,0.000914192843902
n ude1,0.000795136270135
ab n,0.0
m ab,0.0
p m,0.000319558445558
wj p,0.00117799740441
wj,0.000399321154038
v n,0.00728849708365
wky v,0.00961418220604
nsf wky,3.79355096336e-05
wkz nsf,1.01522327298e-05
wd wkz,4.04810104609e-06
vnb wd,0.0
vnb,0.00159728461615
n vi,2.48512267875e-05
vshi n,0.0143401854431
d vshi,5.74979241899e-05
n d,0.00240943166297
vn n,0.0254367575122
wd vn,2.88169904976e-05
wd,0.0174303683738
ude1 a,0.000516913978404
vib ude1,0.0
n vib,0.0
vshi n,0.0143401854431
d vshi,5.74979241899e-05
n d,0.00240943166297
n,0.0890286512928
n n,0.0122192273136
n n,0.0122192273136
wd n,0.0162148402698
rzv wd,0.000860758932038
d rzv,1.50034851846e-05
n d,0.00240943166297
n,0.0890286512928
w a,0.0
vshi w,0.00258406346794
v vshi,1.44156871599e-05
d v,0.01730966904
nb d,0.0
n nb,0.0
n,0.0890286512928
uzhi n,0.0534171907757
n uzhi,4.70158344629e-07
ab\negetive}} n,0.0445143256464
v ab\negetive}},0.0
d v,0.01730966904
rzs d,0.00397324548268
rzs,0.000259558750125
a an,0.0
p a,0.000278983355414
v p,0.000522753247559
d v,0.01730966904
wd d,0.00698162493749
rzv wd,0.000860758932038
rzv,0.00161725067385
wd ad,3.11040532355e-06
f wd,0.00244138710121
vi f,0.000331328633215
vi vi,9.98302885095e-05
p vi,1.56513587917e-05
wd p,0.00161924041844
wd,0.0174303683738
wd vl,1.32649638798e-06
vi wd,0.00235545518564
adb vi,0.0
wd adb,0.0
f wd,0.00244138710121
vi f,0.000331328633215
vi,0.00369372067485
v a,0.000181909575451
rzs v,0.018066210519
w rzs,3.23035158836e-07
vlb w,0.0
wd vlb,0.0
vi wd,0.00235545518564
vi,0.00369372067485
ab n,0.0
v ab,0.0
rzs v,0.018066210519
w rzs,3.23035158836e-07
vlb w,0.0
wd vlb,0.0
wd,0.0174303683738
w a,0.0
d w,0.000396882315911
nb d,0.0
ab nb,0.0
v ab,0.0
rzs v,0.018066210519
rzs,0.000259558750125
ab n,0.0
w ab,0.0
d w,0.000396882315911
nb d,0.0
ab nb,0.0
v ab,0.0
v,0.0782869122492
c v,0.0114680379677
wd c,0.00209616161117
n wd,0.00114143699599
v n,0.00728849708365
v v,0.00495158231007
n v,0.00934035373774
n,0.0890286512928
vb n,0.0
c vb,0.0
wd c,0.00209616161117
n wd,0.00114143699599
v n,0.00728849708365
v v,0.00495158231007
